,Text,Emotion
156196,الحين البنات عبالهم يعني كشخه اذا سبت وما همها و كلام وصخ ما ينقاال ماتدري انها قليلة ادب ومحد رح يحترمها,DISGUST
156205,أخبارها يالي تجيبون الاخبار وشلون صحتها ترى البال ضايق الدار عقب الزين ماعاد هي دار لا اليوم يوم ولا الدقايق دقايق بوح,SADNESS
156233,من الحين اي وحده تقولي سمنت تحتفظ برايها الاعمى لنفسها,ANGER
156242,شوف يا اعمى نفس اللون نفس العيون نفس الاذن نفس قصة ولون الشعر نفس شكل الوجه الا يدور شي يناقرني فيه,ANGER
156244,منو السخيف الحين اللي لي انتقد خلية حزب الله قارن بجماعة بالسنة لما السنة سووا جذي قلنا عنهم نفس الشي يالسخيف,SADNESS
156285,اتصنع الابتسامه على شوف الملا و لا انا من طعنة الحزن قد مت وحييت,SADNESS
156332,وصخ انتم شفيكم تسذا وشو راح تحسون فيه ربي راح يعقبكم قسسم بالله,DISGUST
156341,خيييييييييييييير اللي حسب غلط في غلط الجميري اللي فاز وش هالظلم كيف فاز فهموني حسبتها الحين طلع الجميري تستهبلون انتوا زد رصيدك,SURPRISE
156350,تكلم عن الاسعار وبس مو ناقص فلوس عشان تهايط عليه ي شين اللي يدور ع الرتويت مبزره,ANGER
156353,الله يلعن التايم الحين هذا لاعب يوقع وهذا خلص أوراقه مع الفريق الفلاني وهذا جاي إعارة معهم وحنا على المدرج ونتفرج,ANGER
156354,تقول سامح زمانك والحزن خبه وأقول منهو يعوضني مخاسيري وشلون اسامح زماني واللي أحبه خذاه غيري وأنا أولي فيه من غيري,SADNESS
156387,للاسف دحين الكاكاو مايعدي اشخاص عندي لكن قبل سنين كان عندي اكتر من بنت ونا غبيه نسيت الاي دي والباس ودي ارجعلهم,ANGER
156470,وشلون يبرى الجرح وتغيب الأحزان دام الجسد في دار والقلب في دار,SADNESS
156493,ايه حق مبزره تخيل ام فاروق تقول تعال يا ميشو سلامات,ANGER
156513,متى احس اني من مواليد اليابانلما احد يقولي تعال شوف جوالي شفيههولما اضبطه يقولي والله منت هين كل شي تعرف له هنا تتغير,SURPRISE
156572,لو سمحت بكون يوم الجمعة مشكور يا ولدي لكن ما عندي مانع هههه,JOY
156591,حي شوف البر جعله بعد شوف البلاد يطرب العين الحزينه لا طاولها العن,SADNESS
156621,خخخيعررر ههوبي ي منحررف الحين صدقت كلام جيمين يي ووصخخ,DISGUST
156667,ناس متخلفه بشكل لحد الحين مجاهيل اكبري ي ماما,ANGER
156713,الحين الي يشتاقون لبعض ف ذا الاجازه صدق ولا يستهبلون,SURPRISE
156716,صبآحك الجرح و إلآ الحزن يآ إحسآسي وأنا آحسب إن الألم مآ عـآد لـه جـيـه وشلون يقسى و قلبه مآهو بـ قآسي من وين جآب القسآوه,SADNESS
156811,مب بقناعته ي غبي الفريق مصاب الحين تجي الادارة التبن تعطيه مليون فقط والفريق مقبل على مباراتين تحديد مصير,ANGER
156823,الجو من كثر ماهو عجيب الحين بينعفس,FEAR
156846,مو عاجبك سوي حظر مابغى قروشه مو ناقص مبزره,ANGER
156850,الحين من جدهم وإلا يستهبلون ههههههههههههههههههههههههه من اللي يلبس ثوب بهالشكل خط البلدة أجل شجع بشياكة,SURPRISE
156851,اللي مو على جوي ولا على شروطي اللي كاتبها بحسابي لايزعل لو أسلوبي صار زباله معاه لانه ملقوف وغبي واللي مو عاجبه كلامي يسويلي بلوك من الحين,ANGER
156857,جرب ترفع خدودك من غير ما تمسكها بإيدك شوف ابتسامتك حلوه ازاي حاول تكسر الحزن باتسامه,SADNESS
156861,بعض الناس يا توقع مع راموس او فاران او ما نبي نظام مبزره,ANGER
156917,يجيك داعشي الحين ويرسل لك صور حزب الله قتلهم اخوانهم الدواعش على اساس يبرر لك الخارجي الكلب انهم ليسوا عملاء,SADNESS
156928,الله يلعنه وياخذه يوالله لحظه ابغي ابكي,ANGER
156943,لا في ناس تحسبينهم كبار عقال يطلعون مبزره يالله تتناقشين معهم ومو فاهمين بس يبون يستفزونك,ANGER
157006,الحين من جدهم وإلا يستهبلون ههههههههههههههههههههههههه من اللي يلبس ثوب بهالشكل خط البلدة أجل شجع بشياكة,SURPRISE
157085,ياليتني اكرهك قد م أنا حبيتك م أبيك تزعل تراها مجرد اماني لو الأماني تحقق كنت ضميتك وكانك الحين جنبي تبعد أحزاني,SADNESS
157113,طرد معاق حركيا من نادي النصر وش ترتجون من فريق رئيسه خبل اهبل وجمهور سبايك,SURPRISE
157118,هههههه امحق لعنبوها عيشه,ANGER
157138,جوران فزكس شلونه وشلون نظامه  قوران بعد زولي تصليحه عجيب بمعنى الكلمة عجيب كويزاته مو حيل سهلة بس يعطيج ور,FEAR
157153,بعض الاغاني والشيلات تدخلك جو كئيب مثل الحين حزين وعايش جو المهموم اللي فارق اعز احبابه و انا ماعندي سالفة,SADNESS
157162,الأغاني ذكريات المحبطين وكل ما ننوي على النسيان ننسى والعطور أقسى هدايا الغايبين كثر ماهي فرحتنا  الحين تقسى,SADNESS
157176,شهالهيلق شفيهم مبزره,ANGER
157214,بو علي چنه صاحبنا توهق لا تعب نفسك ناس تكابر من القهر والفشيله مع إن المفروض يفرح مو العكس,SADNESS
157285,جلااااااااد يا عزوز و الله جلاااااد ما عليك فيهم مبزره المهم الله يكتب ما هو خير لأهلينا,ANGER
157289,يلعن ام الحاله الحين مطلعين طريقه للهدايا وانا لين الحين حتى بكيس اهلا وسهلا ما جابولي هديه,ANGER
157300,شبيت ضوي ابغي الضيف يأتي ولاجاتني غير الهموم القديمه سالم حزام,SADNESS
157348,يعني الشباب دحين ما يساعدون زوجاتهم  لا تصدقون كلام المتزوجات يكرهونكم في ازواجكم خايفين من الحسد موسوسات,FEAR
157376,ليش ماتدعمه تكسب اجر شف ضايق خلقه ع رصيده الحين ماينافس ع النهائي مره لانو بس ع الثقافه,SADNESS
157379,واضضح مبزره,ANGER
157403,شوف الوطن بعده يضم الأحزان عين تبكيه وعين تشكي غيابه سلطان بن عبدالعزيز يوم الجمعه شافتك عيوني وقالت,SADNESS
157409,أنا بنسى حالي وما بنساااك شوف هالهبل غلطان يا عم فضل هزلت,SURPRISE
157438,الحين حزب الله منظمة ارهابية ولا لا  اخر كلام كلام اخر,SADNESS
157518,للابد دايم اقول من شيبرز الاكسوالز مبزره مريضين وكل يوم اقتنع بكلامي نتسوري,ANGER
157556,اكثر شعب متناقض ومتخلف فكريا كوريا الحين يقولون حياتها وهي حره طيب والي سويتوه ب سونغمين  على كيفهم ذا الكواريه,ANGER
157558,أنا أعتبرتك شي ثاني عن الناس مهما تغيب أذكرك في كل حزه ربيب في قلبي ولك نبض وحساس مثل الطفل وشلون ناسه تعزه,SADNESS
157580,إذا إستهبلت الكل يضحك غصب عليه حتى اللي مزعلني يبتس ـم ويقول يا لبيه,SURPRISE
157593,كلام هيتشول عادي ترى كثير مقالات طلعت عن تشانبيك وهونهان ليش محد زعل  مبزره,ANGER
157607,آللـي قهرنـي وخلآنـي على بآبـك وشلون صديت عنـيي وانت تبغيني  وآللي ذبحني و زاد الجـور فـ غيابك انك حلفت ب غلاتي,SADNESS
157621,الأغاني ذكريات المحبطين وكل ما ننوي على النسيان ننسى والعطور أقسى هدايا الغايبين كثر ماهي فرحتنا  ا,SADNESS
