,Text,Emotion
562459,والله نيتنياهو لو سمع الخبر ده هيضحك عليكو يا معرصين,ANGER
562468,يا شوية بهايم الجحش كبر وبقي حمار ومحدش هيصدق تعرصكم تاني,ANGER
562476,يعني مين ابن وسخه حمار ممكن يصدق الهري ده,ANGER
562477,اقسم بالله انتو جريده بنت وسخه مرسي لما وقف واتكلم عن سوريا كل الكلاب قلت ده من جماعه إرهابية والعرص بلحه دلوقتي وهو عامل نفسه مش شايف حاجه عن سوريا يتقال عليه بطل وبعدين انتو محتاجين مرسي والمساعده بتعتو كفايه عليكم المعرص الكبير,ANGER
562478,المعرص ابوك كويس جدا لانه بيحمي البلد,ANGER
562482,يا جريده وسخه الشعب مبقاش غبي فبطلوا الاخبار ده,ANGER
562486,اهو الخبر دا ميصدقوش غير البقر دنتي جريدة بنت وسخة اي كلام ما البهايم كتير,ANGER
562488,يلا يا شويت معرصين يا ولاد المتناكه,ANGER
562498,انت تيجي تعرص مكان أحمد موسى ومصطفى بقرى,ANGER
562505,بأمارة لما مرسي سحب السفير المصري من اسرائيل وطرد السفير الصهيوني ساعة ضرب غره يا جريده معرصه بزياده,ANGER
562518,بس يا جاموسه انتي اللي شكلك بنت حرام عشان انتوا اللي ضيعتو البلد علي يد العرص اللي مختاراه,ANGER
562522,دة عرض من المعرص تبع الخرفان,ANGER
562527,العبو غيرها يا ولاد الوسخة,ANGER
562530,وطبعا مطلوب من الي بيعرصو يقولو اعدمو مرسي,ANGER
562531,يالا اعلام عره ياشوية معرصيييين,ANGER
562535,خبر خاص لسيساويه والمعرصين,ANGER
562538,انتم لسه ليكم عين تتكلمو ده انتم اسرائيل كلها بتدعي لحبيبكم يا جريده وسخه خلاص الناس زهقت,ANGER
562543,الشعب فاهم كل حاجة وفاهم انكم معرصين,ANGER
562544,اعتراف تستحق عليه المحاكمة انت ومرسى الخائن اخرسوا ياخرفان,ANGER
562547,ههههههه سلملى ع العرص,ANGER
562549,لو معرصوش يموتو,ANGER
562554,اكبر مساعده هى وصول العرص للحكم,ANGER
562560,كسم الاعلام المعرص ال زيكو والله لياجي يوم وتتفشخو بسبب تعريصكو ده,ANGER
562570,كدابين و ولاد وسخه معرصين,ANGER
562584,مبلاش منيكه يا ولاد الوسخه علي الصبح,ANGER
562588,هههههههههههه امعرصين,ANGER
562595,واحد شاي للعرص الي منزل الخبر,ANGER
562604,اشششششششششششششاعة ياصفحة وسخة,ANGER
562606,كدابين يا معرصين,ANGER
562614,جريده وسخه وساخه ترامب نفسه,ANGER
562619,طيب والعرص طبعا منيم امريكا من المغرب,ANGER
562629,أنتوا جريده وسخه,ANGER
562636,اتعبتم المعرصين من بعدكم,ANGER
562638,دمتم معرصين للمعرص الكبير,ANGER
562651,يا مجله وسخه قولوا للعرص و المعرصين انكم اتهرشتوا الشعب اه فيه جهله كتير و بتصدقكم بس فيه ناس عارفه انكم جريده تابعة للصهاينه و العرص بتعكم جاسوس لاسرائيل اقسم بالله ان السيسي عميل سري وتابع للموساد الاسرائيلي ابن مليكه اليهودية يا شعب فووووق و صحصح مرسي دخل السجن عشان كان عايز يقوي مصر وكان عايز يعمل حاجه فعلا للبلد انا مش اخواني بس ربنا اداني عقل عشان افكر و اعرف مين الحق ومين الباطل,ANGER
562658,هههههه اسكت ياعرص,ANGER
562659,انتو جريده بنت وسخه والله,ANGER
562661,يلا يا ولاد الوسخة يا شوية معرصين,ANGER
562664,هههههههههه طبعا ده بعد امريكا رفضت طلب السيسي فطبعا انتو بتدورو علي مبرر يامعرصين,ANGER
562667,يا جريده وسخه اكتبوا كلام معقول,ANGER
562668,ههههههههههههههههه جريده مسخره بنت وسخه,ANGER
562693,عمرى ما شوفت اوسخ منكم,ANGER
562709,نهايتكم معروفة ياااولاد الوسخه التاريخ لا ينسي,ANGER
562722,اقسم بالله ايام مرسي احسن من ايامك ياعرص كفايه استخفاف بالعقول,ANGER
562724,أيوه أيوه حصل الكلام ده و كمان كان هيبيع جزيرتين للسعوديه و الاهرامات لقطر و حلايب للسودان و النيل لأثيوبيا صحافه وسخه,ANGER
562730,تحياتي للصحفي العرص اللي ناشر الخبر,ANGER
562733,كسمك وكسم السيسي العرص بلحة,ANGER
562744,كسم هجصكم بقى يعنى مرسى ساعد إسرائيل اكتر من السيسى يا ولاد الوسخه,ANGER
562749,الأخبار دى ال ضحك بها الاعلام الوسخ ع الشعب المصرى للتمهيد للأنقلاب العفن,ANGER
562827,دي هدايا بس براءة زمن العرص والمعرصين,ANGER
562989,جريدة وسخه بنت وسخة و شوية معرصين,ANGER
563000,مبارك الحراق يا ولاد الوسخة,ANGER
563002,ف اوسخ من كده,ANGER
563005,كفاية دمرتو البلد من كدبكم كنتو فين من عشر سنين فران وكلاب ضالة اخس عليكى يابلد النظيف فيكى يتهان والوسخ مهما نظف بردو وسخ بعد خراب يمنيلين ظهر الشعب وطلع كل الوساخة وعدم الضمير,ANGER
563022,العرص وشرموطه مراتواا,ANGER
563109,حتي دم الناس بتاجرو فيه ربنا يحرقكو يابلد وسخه مش ده دم الناس متبرعه بيع بدون مقابل,ANGER
563111,ليه يا ولاد الوسخه هو انتو بتصنعوه ولا بتستوردوه بالدولار يا ولاد الكلب دا تبرعات من الناس,ANGER
563115,هو احنا بنتبرع علشان انتو تبيعوه ياولاد الوسخ طب انا عاوز منكم جنيه,ANGER
563116,عمرك شوفت اوسخ من كده,ANGER
563122,ياولا العرص انا مشتريه من سنه لبنتى ب من بنك الدم وكان معايا تقرير من مستشفى حكومى,ANGER
563124,يأخذ من المواطن ببلاش ثم يباع له بفلوس حكومه وسخه سرقه عيني عينك,ANGER
563125,انا ندمت انى اتبرعت لدولة وسخة ب تتاجر بالمرض,ANGER
563132,وبكره تشوفووو ماااسر مع بلحه العرص,ANGER
563136,حتى الدم ياولاد الوسخة دنتو ناويين تقتلو الناس بالبطئ,ANGER
563149,حكومه وسخه ونصابه,ANGER
563156,يعني هي وزارة الصحه شاريه الدم اصلا يا عديمي الدم عالم وسخه,ANGER
563184,عشان وسخين زيك,ANGER
563194,الست دي عندها كبت وطلعتوا علينا عشان تقرفنا,DISGUST
563201,ههههههههههه اكيد اللي متعاطف معاكي هما ولاد المثالية شعب العرص,ANGER
563232,جاتك دهيه يعنى لا شكل ولا منظر وكمان رخيصه وصفحتها كلها بلبس وسخ يعنى الموضع مش انها رقصت بس كمان عايزه تكون نموزج ولسه ال جاى اوسخ,ANGER
563251,ما ترقص ولا تولع بجاز  دا احنا شعب تافه ابن وسخة  سايبين كل مشاكل البلد والناس اللي مش لاقية تاكل ومركزين مع واحدة رقصت ع السطح,ANGER
563340,لازم يتضامنوا معاكي مهو جيل وسخ جيل افلام السبكي,ANGER
563358,عيب علي ايه هي اصلا احترامت نفسها تنشر صورتها وهي بترقص والبعض يقول حريه شخصيه شكلها انسانه غير طبيعيه وكمان بنت كلب وسخه,ANGER
563371,فيها ايه لما ترقص ماكل معرصين العرص رقاصين ومحذقين وطيزهم باينة,ANGER
563395,ناس وسخة ديما يتتبع السلبيات,ANGER
563423,طيب بلاش الطلاب قولى الراي العام اوكي لكن الطلاب قولى بعض الطلاب بعدين يادكتوره لما احضر المحاضره وتسالى سؤال اقولك معلش اصلى مش مركز امبارح سهران بشوف الفيديو بتاعك وصورك بالميوه وكنت تعبان اووووى من المنظر لدرجه انى رجعت من القباحه اللى شوفتها يامرة اتلمى وخلى عندك دم يامرة ياوسخه,ANGER
563445,مين دي كمان ايوا يعني ما ترقص ولا تتحرق بجاز وسخ نعمل لديك ابوها ايه,ANGER
563472,عهههههه عالم وسخة,ANGER
563477,طلاب ايه وارف ايه آلله يحرق بجاز وسخ,ANGER
563483,دى حرية شخصية وهى ما ضرتشى حد يا ما ناس عاملة مؤدبة هى اوسخ من الوساخة,ANGER
563550,ارقصي يا حبيبتي واتبسطي اشكال وسخة اسفخس,ANGER
563660,يا جامعة وسخة,ANGER
563700,مبتجبوش ولا خبر عن سوريا و الجرائم اللى بتحصل فيها ليه يا جريده وسخه,ANGER
563780,إذا كان رب البيت بالدف ضاربا فمتستغربش من ولاد المعرصه,ANGER
563818,ههههههههههههههههههة هههههههه ياكلبة ياوسخة,ANGER
563835,اعوذ بالله من غضبه وسخطه مين دى,ANGER
563853,كنت عاوز اسمع كسمك بس لقيت الحمل عليها تقيل ي ابن الوسخه,ANGER
563881,هي كل الناس دي نايمة وانت بس ال نشيط وبتشتغل خلي عند اهلك دم يامعرص,ANGER
563899,شغالين وطالع دين ابونا اهو ومش مكفين برضو ياريتنا بنعرف نشتغل معرصين,ANGER
563903,سياحة ازى والعرص بيقول بيحارب الزفت,ANGER
563929,سبحان من جمع ديوث وعرص,ANGER
563961,كل رؤساء العرب معرصين,ANGER
